56.0				
0.0	0.0			
0.0	0.0			
0.0	0.0			
1.00E-05	92.52898	130.25450	0.00000	0.00000
1.06E-05	89.80679	126.36540	0.00000	0.00000
1.13E-05	87.31586	122.80510	0.00000	0.00000
1.19E-05	85.02530	119.52970	0.00000	0.00000
1.25E-05	82.90971	116.50310	0.00000	0.00000
1.38E-05	79.12241	111.08140	0.00000	0.00000
1.50E-05	75.82199	106.35230	0.00000	0.00000
1.63E-05	72.91275	102.18000	0.00000	0.00000
1.75E-05	70.32341	98.46310	0.00000	0.00000
1.88E-05	67.99963	95.12439	0.00000	0.00000
2.00E-05	65.89916	92.10379	0.00000	0.00000
2.19E-05	63.09592	88.06807	0.00000	0.00000
2.38E-05	60.63494	84.52024	0.00000	0.00000
2.56E-05	58.45220	81.36930	0.00000	0.00000
2.75E-05	56.49932	78.54638	0.00000	0.00000
2.94E-05	54.73891	75.99825	0.00000	0.00000
3.13E-05	53.14157	73.68303	0.00000	0.00000
3.31E-05	51.68381	71.56729	0.00000	0.00000
3.50E-05	50.34662	69.62392	0.00000	0.00000
3.88E-05	47.97430	66.16931	0.00000	0.00000
4.25E-05	45.92884	63.18268	0.00000	0.00000
4.63E-05	44.14226	60.56708	0.00000	0.00000
5.00E-05	42.56486	58.25155	0.00000	0.00000
5.31E-05	41.38294	56.51230	0.00000	0.00000
5.63E-05	40.30332	54.92008	0.00000	0.00000
5.94E-05	39.31229	53.45528	0.00000	0.00000
6.25E-05	38.39857	52.10176	0.00000	0.00000
6.88E-05	36.76707	49.67708	0.00000	0.00000
7.50E-05	35.35025	47.56219	0.00000	0.00000
8.13E-05	34.10567	45.69627	0.00000	0.00000
8.75E-05	33.00176	44.03402	0.00000	0.00000
9.38E-05	32.01447	42.54091	0.00000	0.00000
1.00E-04	31.12510	41.19006	0.00000	0.00000
1.06E-04	30.31888	39.96022	0.00000	0.00000
1.13E-04	29.58398	38.83436	0.00000	0.00000
1.19E-04	28.91077	37.79858	0.00000	0.00000
1.25E-04	28.29135	36.84150	0.00000	0.00000
1.38E-04	27.18867	35.12699	0.00000	0.00000
1.50E-04	26.23494	33.63153	0.00000	0.00000
1.63E-04	25.40051	32.31213	0.00000	0.00000
1.75E-04	24.66329	31.13675	0.00000	0.00000
1.88E-04	24.00652	30.08095	0.00000	0.00000
2.00E-04	23.41717	29.12576	0.00000	0.00000
2.19E-04	22.63763	27.84955	0.00000	0.00000
